Afrotheria;Mammut americanum;GBMA27046-19
Metatheria;Philander frenatus;BATFM067-09
Metatheria;Thylacinus cynocephalus;GBMA25099-19
Metatheria;Thylacinus cynocephalus;GBMA1891-09
Metatheria;Thylacinus cynocephalus;GBMA25085-19
Metatheria;Marmosops incanus;GBMA5891-13
Metatheria;Marmosops incanus;GBMA5875-13
Metatheria;Marmosops incanus;GBMA5881-13
Metatheria;Micoureus paraguayanus;BATFM367-09
Metatheria;Micoureus paraguayanus;BATFM042-09
Metatheria;Micoureus paraguayanus;BATFM052-09
Metatheria;Metachirus nudicaudatus;ABSRA256-06
Metatheria;Metachirus nudicaudatus;GBMNA13900-19
Metatheria;Metachirus nudicaudatus;ABSMS564-06
Metatheria;Didelphis imperfecta;ABGYF479-06
Metatheria;Didelphis imperfecta;ABGYF584-06
Metatheria;Didelphis imperfecta;ABGYB813-06
Metatheria;Didelphis aurita;BATFM012-09
Metatheria;Didelphis aurita;GBMA6378-13
Metatheria;Didelphis aurita;BATFM009-09
Metatheria;Marmosops invictus;ABSMS616-06
Metatheria;Marmosops invictus;ABRMM151-07
Metatheria;Marmosops invictus;ABECB166-08
Metatheria;Potorous tridactylus tridactylus;GBMA6355-13
Metatheria;Potorous tridactylus tridactylus;GBMA6356-13
Metatheria;Potorous tridactylus tridactylus;GBMA6354-13
Metatheria;Monodelphis domestica;GTENK007-11
Metatheria;Monodelphis domestica;GBMTG508-16
Metatheria;Monodelphis domestica;GBMNA19018-19
Metatheria;Philander andersoni;ABECA961-06
Metatheria;Philander andersoni;ABSMS556-06
Metatheria;Philander andersoni;ABECA965-06
Metatheria;Macropus giganteus;GBMA15383-17
Metatheria;Macropus giganteus;GBMTG4571-16
Metatheria;Macropus giganteus;PHVRT017-13
Metatheria;Potorous tridactylus trisulcatus;GBMA6350-13
Metatheria;Potorous tridactylus trisulcatus;GBMA6353-13
Metatheria;Potorous tridactylus trisulcatus;GBMA6351-13
Metatheria;Micoureus demerarae;GBMA18350-19
Metatheria;Micoureus demerarae;ABSMS565-06
Metatheria;Micoureus demerarae;ABGYB432-06
Metatheria;Marmosa waterhousei;ABECB096-08
Metatheria;Marmosa waterhousei;ABRMM111-07
Metatheria;Marmosa waterhousei;ABSMS560-06
Metatheria;Sarcophilus harrisii;GBMA5945-13
Metatheria;Sarcophilus harrisii;GBMA5941-13
Metatheria;Sarcophilus harrisii;GBMA5936-13
Metatheria;Monodelphis brevicaudata;ABGYB759-06
Metatheria;Monodelphis brevicaudata;ABSRA1337-10
Metatheria;Monodelphis brevicaudata;ABSMS581-06
Metatheria;Isoodon macrourus;GBMNA13919-19
Metatheria;Isoodon macrourus;GBMTG167-16
Metatheria;Isoodon macrourus;PHVRT009-13
Metatheria;Philander opossum;ABTVC182-05
Metatheria;Philander opossum;ABGYE282-06
Metatheria;Philander opossum;ABGYD814-06
Metatheria;Myrmecobius fasciatus;GBMTG1238-16
Metatheria;Myrmecobius fasciatus;GBMA4849-13
Metatheria;Myrmecobius fasciatus;GBMNA13897-19
Metatheria;Didelphis virginiana;ABMXA882-06
Metatheria;Didelphis virginiana;ABRCM223-06
Metatheria;Didelphis virginiana;ABMXC313-06
Perissodactyla;Dicerorhinus sumatrensis;GBMA25547-19
Perissodactyla;Dicerorhinus sumatrensis;GBMA25544-19
Perissodactyla;Dicerorhinus sumatrensis;GBMA25542-19
Perissodactyla;Diceros bicornis;GBMA10125-15
Perissodactyla;Diceros bicornis;GBMIN42350-14
Perissodactyla;Diceros bicornis;GBMNA13855-19
Perissodactyla;Rhinoceros unicornis;GBMNA13857-19
Perissodactyla;Rhinoceros unicornis;GBMTG089-16
Perissodactyla;Rhinoceros unicornis;GBMA18509-19
Perissodactyla;Equus caballus;GBMA22627-19
Perissodactyla;Equus caballus;GBMA10113-15
Perissodactyla;Equus caballus;GBMA10081-15
Perissodactyla;Equus burchellii quagga;GBMA5953-13
Perissodactyla;Equus burchellii quagga;GBMA10041-15
Perissodactyla;Equus burchellii quagga;GBMTG3589-16
Perissodactyla;Rhinoceros sondaicus;GBMTG1466-16
Perissodactyla;Rhinoceros sondaicus;GBMA22548-19
Perissodactyla;Rhinoceros sondaicus;GBMNA13856-19
Perissodactyla;Equus grevyi;GBMNA13851-19
Perissodactyla;Equus grevyi;GBMA5965-13
Perissodactyla;Equus grevyi;GBMIN41800-14
Perissodactyla;Equus asinus;GBMA9963-15
Perissodactyla;Equus asinus;GBMA10037-15
Perissodactyla;Equus asinus;GBMA9985-15
Perissodactyla;Equus przewalskii;GBMA22565-19
Perissodactyla;Equus przewalskii;GBMA22560-19
Perissodactyla;Equus przewalskii;GBMA22561-19
Perissodactyla;Hippidion saldiasi;GBMA10119-15
Perissodactyla;Hippidion saldiasi;GBMA10121-15
Perissodactyla;Hippidion saldiasi;GBMA10120-15
Perissodactyla;Haringtonhippus francisci;GBMA25560-19
Perissodactyla;Haringtonhippus francisci;GBMA22580-19
Perissodactyla;Haringtonhippus francisci;GBMA25564-19
Perissodactyla;Elasmotherium sibiricum;GBMA26546-19
Perissodactyla;Elasmotherium sibiricum;GBMA26544-19
Perissodactyla;Elasmotherium sibiricum;GBMA26547-19
Perissodactyla;Tapirus kabomani;GBMA8045-13
Perissodactyla;Tapirus kabomani;GBMA8046-13
Perissodactyla;Tapirus kabomani;GBMA8047-13
Perissodactyla;Equus burchellii;GBMA5847-13
Perissodactyla;Equus burchellii;GBMA5907-13
Perissodactyla;Equus burchellii;GBMA5848-13
Perissodactyla;Equus ferus przewalskii;CYTC577-12
Perissodactyla;Equus ferus przewalskii;GBMA3019-11
Perissodactyla;Equus ferus przewalskii;CYTC1355-12
Perissodactyla;Equus kiang;GBMA5961-13
Perissodactyla;Equus kiang;GBMTG2936-16
Perissodactyla;Equus kiang;GBMNA13846-19
Perissodactyla;Equus zebra;GBMTG2920-16
Perissodactyla;Equus zebra;GBMA5842-13
Perissodactyla;Equus zebra;GBMA15139-17
Perissodactyla;Equus ferus caballus;CYTC589-12
Perissodactyla;Equus ferus caballus;CYTC561-12
Perissodactyla;Equus ferus caballus;CYTC590-12
Perissodactyla;Tapirus terrestris;GBMA8043-13
Perissodactyla;Tapirus terrestris;GBMA8039-13
Perissodactyla;Tapirus terrestris;GBMA8038-13
Perissodactyla;Ceratotherium simum;GBMA14825-17
Perissodactyla;Ceratotherium simum;GBMNA16630-19
Perissodactyla;Ceratotherium simum;GBMA22529-19
Pholidota;Manis temminckii;GBMA27140-19
Pholidota;Manis temminckii;GBMA25808-19
Pholidota;Manis temminckii;GBMA25809-19
Pholidota;Manis pentadactyla;GBMNA13859-19
Pholidota;Manis pentadactyla;GBMA27139-19
Pholidota;Manis pentadactyla;GBMIN42559-14
Pholidota;Manis tetradactyla;GBMA22657-19
Pholidota;Manis tetradactyla;GBMA22656-19
Pholidota;Manis tetradactyla;GBMA15408-17
Pholidota;Manis crassicaudata;GBMNA13864-19
Pholidota;Manis crassicaudata;GBMA27071-19
Pholidota;Manis crassicaudata;GBMA27073-19
Pholidota;Manis javanica;GBMA15399-17
Pholidota;Manis javanica;GBMA15406-17
Pholidota;Manis javanica;GBMTG4241-16
Pholidota;Manis tricuspis;GBMA22658-19
Pholidota;Manis tricuspis;GBMA25807-19
Pholidota;Manis tricuspis;GBMA15414-17
Pholidota;Manis culionensis;GBMNA13865-19
Pholidota;Manis culionensis;GBMA27074-19
Pholidota;Manis culionensis;GBMA15403-17
Primates;Ateles hybridus;GTICO091-18
Primates;Ateles hybridus;GTICO079-18
Primates;Ateles hybridus;GTICO087-18
Primates;Macaca silenus;GBMNA13182-19
Primates;Macaca silenus;GBMTG4235-16
Primates;Macaca silenus;GBMA17634-19
Primates;Rungwecebus kipunji;GBMA4287-13
Primates;Rungwecebus kipunji;GBMA4285-13
Primates;Rungwecebus kipunji;GBMA4284-13
Primates;Plecturocebus cinerascens;GBMA18077-19
Primates;Plecturocebus cinerascens;GBMA18076-19
Primates;Plecturocebus cinerascens;GBMA18078-19
Primates;Macaca fuscata;GBMA17604-19
Primates;Macaca fuscata;GBMA17603-19
Primates;Macaca fuscata;GBMNA13184-19
Primates;Papio cynocephalus;GBMTG2932-16
Primates;Papio cynocephalus;GBMA17663-19
Primates;Papio cynocephalus;GBMA17702-19
Primates;Allocebus trichotis;GBMA17744-19
Primates;Allocebus trichotis;GBMA17743-19
Primates;Allocebus trichotis;GBMNA13279-19
Primates;Mandrillus leucophaeus;GBMA6510-13
Primates;Mandrillus leucophaeus;GBMA0343-06
Primates;Mandrillus leucophaeus;GBMTG5652-16
Primates;Cercopithecus erythrogaster;GBMA8115-15
Primates;Cercopithecus erythrogaster;GBMA8111-15
Primates;Cercopithecus erythrogaster;GBMA8110-15
Primates;Avahi laniger;GBMA14092-15
Primates;Avahi laniger;GBMNA13306-19
Primates;Avahi laniger;GBMTG3795-16
Primates;Perodicticus potto;GBMTG1631-16
Primates;Perodicticus potto;GBMA8832-15
Primates;Perodicticus potto;GBMNA13358-19
Primates;Cercopithecus neglectus;GBMA17457-19
Primates;Cercopithecus neglectus;GBMA17456-19
Primates;Cercopithecus neglectus;GBMA17454-19
Primates;Saimiri boliviensis;GBMTG4023-16
Primates;Saimiri boliviensis;RDATC005-05
Primates;Saimiri boliviensis;ACLB046-06
Primates;Cheirogaleus major;GBMA17750-19
Primates;Cheirogaleus major;GBMA17752-19
Primates;Cheirogaleus major;GBMA17751-19
Primates;Lepilemur mustelinus;GBMA14157-15
Primates;Lepilemur mustelinus;GBMA14154-15
Primates;Lepilemur mustelinus;GBMA14159-15
Primates;Plecturocebus moloch;GBMA18083-19
Primates;Plecturocebus moloch;GBMA18089-19
Primates;Plecturocebus moloch;GBMA18086-19
Primates;Homo neanderthalensis;GBHS15854-19
Primates;Homo neanderthalensis;GBHS15856-19
Primates;Homo neanderthalensis;GBHS15850-19
Primates;Trachypithecus hatinhensis;GBMNA13223-19
Primates;Trachypithecus hatinhensis;GBMA17068-17
Primates;Trachypithecus hatinhensis;GBMTG3107-16
Primates;Hylobates pileatus;GBMTG1675-16
Primates;Hylobates pileatus;GBMA18005-19
Primates;Hylobates pileatus;GBMNA13241-19
Primates;Cercopithecus nictitans;BSHMT088-09
Primates;Cercopithecus nictitans;BSHMT090-09
Primates;Cercopithecus nictitans;BSHMT094-09
Primates;Pongo pygmaeus;GBMA17985-19
Primates;Pongo pygmaeus;GBMTG078-16
Primates;Pongo pygmaeus;GBMA17988-19
Primates;Cercocebus torquatus;GBMNA13168-19
Primates;Cercocebus torquatus;GBMA17442-19
Primates;Cercocebus torquatus;GBMTG4869-16
Primates;Rhinopithecus roxellana;CYTC5423-12
Primates;Rhinopithecus roxellana;GBMA17724-19
Primates;Rhinopithecus roxellana;GBMA10239-15
Primates;Theropithecus gelada;GBMA17714-19
Primates;Theropithecus gelada;GBMTG3030-16
Primates;Theropithecus gelada;GBMA769-07
Primates;Aotus trivirgatus;GBMA17404-19
Primates;Aotus trivirgatus;RDATC006-05
Primates;Aotus trivirgatus;ACLB042-06
Primates;Nomascus gabriellae;GBMA18006-19
Primates;Nomascus gabriellae;GBMTG3157-16
Primates;Nomascus gabriellae;GBMA6808-13
Primates;Cercopithecus diana;GBMTG4870-16
Primates;Cercopithecus diana;GBMA6583-13
Primates;Cercopithecus diana;GBMNA13172-19
Primates;Microcebus arnholdi;GBMA17763-19
Primates;Microcebus arnholdi;GBMNA13284-19
Primates;Microcebus arnholdi;GBMA17762-19
Primates;Otolemur crassicaudatus;GBMA8836-15
Primates;Otolemur crassicaudatus;GBMTG1632-16
Primates;Otolemur crassicaudatus;GBMA17807-19
Primates;Mandrillus sphinx;GBMA17640-19
Primates;Mandrillus sphinx;GBMA8698-15
Primates;Mandrillus sphinx;GBMNA13196-19
Primates;Nycticebus coucang;GBMNA13356-19
Primates;Nycticebus coucang;GBMA18065-19
Primates;Nycticebus coucang;GBMA18064-19
Primates;Symphalangus syndactylus;GBMA0265-06
Primates;Symphalangus syndactylus;GBMA6817-13
Primates;Symphalangus syndactylus;GBMA6823-13
Primates;Lepilemur ruficaudatus;GBMNA13323-19
Primates;Lepilemur ruficaudatus;GBMA18046-19
Primates;Lepilemur ruficaudatus;GBMA18045-19
Primates;Cheirogaleus crossleyi;GBMNA13281-19
Primates;Cheirogaleus crossleyi;GBMA17746-19
Primates;Cheirogaleus crossleyi;GBMA17745-19
Primates;Galago moholi;GBMNA13350-19
Primates;Galago moholi;GBMTG3939-16
Primates;Galago moholi;GBMA17805-19
Primates;Chlorocebus aethiops;GBMA17461-19
Primates;Chlorocebus aethiops;GBMA6587-13
Primates;Chlorocebus aethiops;GBMA14868-17
Primates;Microcebus myoxinus;GBMA17779-19
Primates;Microcebus myoxinus;GBMNA13287-19
Primates;Microcebus myoxinus;GBMA17780-19
Primates;Propithecus edwardsi;GBMA14117-15
Primates;Propithecus edwardsi;GBMA14114-15
Primates;Propithecus edwardsi;GBMNA13309-19
Primates;Macaca nemestrina;GBMA10224-15
Primates;Macaca nemestrina;CAB062-06
Primates;Macaca nemestrina;GBMA17624-19
Primates;Macaca thibetana;GBMTG1361-16
Primates;Macaca thibetana;GBMNA13186-19
Primates;Macaca thibetana;GBMA17636-19
Prototheria;Ornithorhynchus anatinus;GTENK006-11
Prototheria;Ornithorhynchus anatinus;GBMTG048-16
Prototheria;Zaglossus bruijni;GBMNA13924-19
Prototheria;Zaglossus bruijni;GBMTG538-16
Prototheria;Tachyglossus aculeatus;PHVRT015-13
Prototheria;Tachyglossus aculeatus;GBMNA13923-19
Prototheria;Tachyglossus aculeatus;TZMAM004-15
Scandentia;Tupaia longipes;GBMA23555-19
Scandentia;Tupaia splendidula;GBMA17074-17
Scandentia;Tupaia minor;GBMA17082-17
Scandentia;Tupaia minor;GBMA17087-17
Scandentia;Tupaia minor;BM298-03
Scandentia;Tupaia tana;GBMA23554-19
Scandentia;Tupaia tana;GBMA17079-17
Scandentia;Tupaia belangeri;GBMA17075-17
Scandentia;Tupaia belangeri;GBMTG137-16
Scandentia;Tupaia belangeri;GBMA3254-12
Scandentia;Tupaia javanica;ABBID079-09
Scandentia;Tupaia glis;GBMA23572-19
Scandentia;Tupaia glis;GBMA17077-17
Scandentia;Tupaia glis;GBMA17092-17
Scandentia;Tupaia montana;GBMA17093-17
Scandentia;Tupaia gracilis;GBMA17110-17
Xenarthra;Dasypus novemcinctus;GBMNA17011-19
Xenarthra;Dasypus novemcinctus;ABTVC183-05
Xenarthra;Dasypus novemcinctus;GBMTG095-16
Xenarthra;Chaetophractus villosus;GBMNA13872-19
Xenarthra;Chaetophractus villosus;GBMA22264-19
Xenarthra;Chaetophractus villosus;GBMTG5393-16
Xenarthra;Dasypus kappleri;ABRMM092-07
Xenarthra;Dasypus kappleri;GBMNA13879-19
Xenarthra;Dasypus kappleri;GBMTG5455-16
Xenarthra;Tamandua tetradactyla;ABGYD553-06
Xenarthra;Tamandua tetradactyla;GBMNA13891-19
Xenarthra;Tamandua tetradactyla;RDATC067-06
Xenarthra;Chaetophractus vellerosus;GBMNA17010-19
Xenarthra;Chaetophractus vellerosus;GBMNA13871-19
Xenarthra;Chaetophractus vellerosus;GBMTG5392-16
Xenarthra;Dasypus pilosus;GBMA15004-17
Xenarthra;Dasypus pilosus;GBMNA17012-19
Xenarthra;Dasypus pilosus;GBMTG5456-16
Xenarthra;Euphractus sexcinctus;ABSRA1104-10
Xenarthra;Euphractus sexcinctus;GBMA15169-17
Xenarthra;Euphractus sexcinctus;GBMNA13874-19
Xenarthra;Cyclopes didactylus;GBMA14947-17
Xenarthra;Cyclopes didactylus;GBMA22666-19
Xenarthra;Cyclopes didactylus;GBMA14938-17
Xenarthra;Bradypus tridactylus;GBMA25862-19
Xenarthra;Bradypus tridactylus;GBMNA13884-19
Xenarthra;Bradypus tridactylus;GBMA26138-19
Xenarthra;Choloepus didactylus;GBMTG626-16
Xenarthra;Choloepus didactylus;GBMA18514-19
Xenarthra;Choloepus didactylus;GBMA18518-19
Xenarthra;Bradypus torquatus;GBMA1655-08
Xenarthra;Bradypus torquatus;GBMA1653-08
Xenarthra;Bradypus torquatus;GBMA1654-08
Xenarthra;Myrmecophaga tridactyla;GBMTG5692-16
Xenarthra;Myrmecophaga tridactyla;GBMNA13890-19
Xenarthra;Myrmecophaga tridactyla;GBMA27852-19
Xenarthra;Cabassous unicinctus;GBMA6371-13
Xenarthra;Cabassous unicinctus;GBMTG5358-16
Xenarthra;Cabassous unicinctus;GBMNA13869-19
Xenarthra;Bradypus pygmaeus;GBMNA13882-19
Xenarthra;Bradypus pygmaeus;GBMA25861-19
Xenarthra;Bradypus pygmaeus;GBMTG5347-16
Xenarthra;Zaedyus pichiy;GBMNA13878-19
Xenarthra;Zaedyus pichiy;GBMTG5961-16
Xenarthra;Zaedyus pichiy;GBMA22266-19
Xenarthra;Tolypeutes matacus;GBMNA13876-19
Xenarthra;Tolypeutes matacus;GBMA22267-19
Xenarthra;Tolypeutes matacus;GBMTG5926-16
Xenarthra;Choloepus hoffmanni;GBMA18531-19
Xenarthra;Choloepus hoffmanni;GBMA10151-15
Xenarthra;Choloepus hoffmanni;GBMA22671-19
Xenarthra;Dasypus septemcinctus;GBMTG5458-16
Xenarthra;Dasypus septemcinctus;GBMA15002-17
Xenarthra;Dasypus septemcinctus;GBMA15005-17
Xenarthra;Tamandua mexicana;TOPO423-10
Xenarthra;Tamandua mexicana;GBMIN134934-18
Xenarthra;Tamandua mexicana;GBMTG5908-16
Xenarthra;Bradypus variegatus;GBMA25854-19
Xenarthra;Bradypus variegatus;GBMA10133-15
Xenarthra;Bradypus variegatus;GBMA25859-19
